Date,Date New,Fault_Block,Fault_Block Filter,Reservoir Name,Well Name,Year,geo_latitude,geo_longitude,geo_Well Name,Number of Records,Oil Cumulative kbbl ,Oil Cut,Oil Rate bbl/d ,Water Cumulative kbbl ,Water Cut,Water Rate bbl/d 
11/30/2007 12:00:00 AM,11/30/2013 12:00:00 AM,Strike Type II,Strike Type II,Nor B,126,2007,2.138348269,7.177489932,126,1,436,0.22,222,397.31,0.78,766
11/30/2007 12:00:00 AM,11/30/2013 12:00:00 AM,Strike Type II,Strike Type II,Nor B,126,2007,2.862912043,0.128429727,126,1,436,0.22,222,397.31,0.78,766
11/30/2007 12:00:00 AM,11/30/2013 12:00:00 AM,Strike Type II,Strike Type II,Nor B,125,2007,7.436084017,8.985330923,125,1,344,0.27,292,499.3,0.73,779
11/30/2007 12:00:00 AM,11/30/2013 12:00:00 AM,Strike Type II,Strike Type II,Nor B,127,2007,7.504042548,5.833520335,127,1,1085,0.53,292,196.93,0.47,255
11/30/2007 12:00:00 AM,11/30/2013 12:00:00 AM,Strike Type II,Strike Type II,Nor B,119,2007,0.269780618,5.606022768,119,1,461,0.73,240,76.34,0.27,90
12/31/2007 12:00:00 AM,12/31/2013 12:00:00 AM,Strike Type II,Strike Type II,Nor B,126,2007,2.138348269,7.177489932,126,1,440,0.11,117,425.85,0.89,921
12/31/2007 12:00:00 AM,12/31/2013 12:00:00 AM,Strike Type II,Strike Type II,Nor B,126,2007,2.862912043,0.128429727,126,1,440,0.11,117,425.85,0.89,921
12/31/2007 12:00:00 AM,12/31/2013 12:00:00 AM,Strike Type II,Strike Type II,Nor B,125,2007,7.436084017,8.985330923,125,1,353,0.39,289,513.1,0.61,445
12/31/2007 12:00:00 AM,12/31/2013 12:00:00 AM,Strike Type II,Strike Type II,Nor B,127,2007,7.504042548,5.833520335,127,1,1098,0.49,425,210.84,0.51,449
12/31/2007 12:00:00 AM,12/31/2013 12:00:00 AM,Strike Type II,Strike Type II,Nor B,119,2007,0.269780618,5.606022768,119,1,468,0.71,235,79.35,0.29,97
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,2.88893301,7.739881961,24,1,663,0.71,459,53.75,0.29,187
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,4.587509671,8.756075265,24,1,663,0.71,459,53.75,0.29,187
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,5.909374197,3.590501307,24,1,663,0.71,459,53.75,0.29,187
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,3,2007,0.126780413,9.273108304,3,1,886,0.8,909,67.5,0.2,224
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,174,2007,3.420483792,15.56962184,174,1,78,0.87,985,15.38,0.13,141
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,170,2007,2.007023528,8.089441917,170,1,95,0.97,949,2.58,0.03,33
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,171,2007,2.998038212,0.077668721,171,1,79,0.98,740,1.35,0.02,15
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,2.88893301,7.739881961,24,1,677,0.74,503,58.75,0.26,178
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,4.587509671,8.756075265,24,1,677,0.74,503,58.75,0.26,178
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,5.909374197,3.590501307,24,1,677,0.74,503,58.75,0.26,178
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,3,2007,0.126780413,9.273108304,3,1,905,0.77,702,73.47,0.23,213
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,174,2007,3.420483792,15.56962184,174,1,99,0.83,763,19.64,0.17,152
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,170,2007,2.007023528,8.089441917,170,1,119,0.96,854,3.66,0.04,38
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,171,2007,2.998038212,0.077668721,171,1,98,0.98,675,1.72,0.02,13
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,2.88893301,7.739881961,24,1,687,0.65,320,64.07,0.35,172
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,4.587509671,8.756075265,24,1,687,0.65,320,64.07,0.35,172
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,5.909374197,3.590501307,24,1,687,0.65,320,64.07,0.35,172
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,3,2007,0.126780413,9.273108304,3,1,928,0.72,741,82.42,0.28,289
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,174,2007,3.420483792,15.56962184,174,1,118,0.8,612,24.36,0.2,152
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,170,2007,2.007023528,8.089441917,170,1,129,0.95,306,4.2,0.05,17
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,171,2007,2.998038212,0.077668721,171,1,118,0.98,637,2.1,0.02,12
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,2.88893301,7.739881961,24,1,694,0.54,246,70.43,0.46,212
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,4.587509671,8.756075265,24,1,694,0.54,246,70.43,0.46,212
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,5.909374197,3.590501307,24,1,694,0.54,246,70.43,0.46,212
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,3,2007,0.126780413,9.273108304,3,1,952,0.71,799,92.04,0.29,321
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,174,2007,3.420483792,15.56962184,174,1,138,0.79,681,29.91,0.21,185
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,170,2007,2.007023528,8.089441917,170,1,147,0.95,619,5.2,0.05,33
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,171,2007,2.998038212,0.077668721,171,1,138,0.99,686,2.31,0.01,7
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,2.88893301,7.739881961,24,1,701,0.53,224,76.62,0.47,200
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,4.587509671,8.756075265,24,1,701,0.53,224,76.62,0.47,200
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,5.909374197,3.590501307,24,1,701,0.53,224,76.62,0.47,200
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,3,2007,0.126780413,9.273108304,3,1,977,0.66,779,104.22,0.34,393
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,170,2007,2.007023528,8.089441917,170,1,173,0.73,836,14.99,0.27,316
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,174,2007,3.420483792,15.56962184,174,1,158,0.76,624,36.01,0.24,197
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,171,2007,2.998038212,0.077668721,171,1,157,1,600,2.38,0,2
6/30/2007 12:00:00 AM,6/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,2.88893301,7.739881961,24,1,707,0.57,201,81.18,0.43,152
6/30/2007 12:00:00 AM,6/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,4.587509671,8.756075265,24,1,707,0.57,201,81.18,0.43,152
6/30/2007 12:00:00 AM,6/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,5.909374197,3.590501307,24,1,707,0.57,201,81.18,0.43,152
6/30/2007 12:00:00 AM,6/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,3,2007,0.126780413,9.273108304,3,1,997,0.58,666,118.94,0.42,491
6/30/2007 12:00:00 AM,6/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,170,2007,2.007023528,8.089441917,170,1,193,0.59,658,28.72,0.41,458
6/30/2007 12:00:00 AM,6/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,174,2007,3.420483792,15.56962184,174,1,176,0.82,609,39.91,0.18,130
6/30/2007 12:00:00 AM,6/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,171,2007,2.998038212,0.077668721,171,1,160,1,113,2.39,0,0
7/31/2007 12:00:00 AM,7/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,3,2007,0.126780413,9.273108304,3,1,1017,0.55,648,135.7,0.45,541
7/31/2007 12:00:00 AM,7/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,2.88893301,7.739881961,24,1,714,0.55,230,86.99,0.45,187
7/31/2007 12:00:00 AM,7/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,4.587509671,8.756075265,24,1,714,0.55,230,86.99,0.45,187
7/31/2007 12:00:00 AM,7/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,5.909374197,3.590501307,24,1,714,0.55,230,86.99,0.45,187
7/31/2007 12:00:00 AM,7/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,170,2007,2.007023528,8.089441917,170,1,212,0.6,619,41.34,0.4,407
7/31/2007 12:00:00 AM,7/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,171,2007,2.998038212,0.077668721,171,1,178,0.69,561,10.05,0.31,247
7/31/2007 12:00:00 AM,7/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,174,2007,3.420483792,15.56962184,174,1,196,0.83,637,43.93,0.17,130
8/31/2007 12:00:00 AM,8/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,3,2007,0.126780413,9.273108304,3,1,1035,0.47,589,156.31,0.53,665
8/31/2007 12:00:00 AM,8/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,2.88893301,7.739881961,24,1,722,0.57,234,92.56,0.43,180
8/31/2007 12:00:00 AM,8/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,4.587509671,8.756075265,24,1,722,0.57,234,92.56,0.43,180
8/31/2007 12:00:00 AM,8/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,5.909374197,3.590501307,24,1,722,0.57,234,92.56,0.43,180
8/31/2007 12:00:00 AM,8/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,170,2007,2.007023528,8.089441917,170,1,232,0.6,624,54.33,0.4,419
8/31/2007 12:00:00 AM,8/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,171,2007,2.998038212,0.077668721,171,1,197,0.76,626,16.06,0.24,194
8/31/2007 12:00:00 AM,8/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,174,2007,3.420483792,15.56962184,174,1,216,0.77,641,49.7,0.23,186
9/30/2007 12:00:00 AM,9/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,3,2007,0.126780413,9.273108304,3,1,1052,0.44,564,178.25,0.56,732
9/30/2007 12:00:00 AM,9/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,2.88893301,7.739881961,24,1,728,0.53,208,98.08,0.47,184
9/30/2007 12:00:00 AM,9/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,4.587509671,8.756075265,24,1,728,0.53,208,98.08,0.47,184
9/30/2007 12:00:00 AM,9/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,5.909374197,3.590501307,24,1,728,0.53,208,98.08,0.47,184
9/30/2007 12:00:00 AM,9/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,170,2007,2.007023528,8.089441917,170,1,248,0.56,552,67.29,0.44,432
9/30/2007 12:00:00 AM,9/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,174,2007,3.420483792,15.56962184,174,1,234,0.76,607,55.59,0.24,196
9/30/2007 12:00:00 AM,9/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,171,2007,2.998038212,0.077668721,171,1,216,0.78,618,21.25,0.22,173
10/31/2007 12:00:00 AM,10/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,3,2007,0.126780413,9.273108304,3,1,1069,0.42,550,201.47,0.58,749
10/31/2007 12:00:00 AM,10/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,2.88893301,7.739881961,24,1,733,0.51,178,103.37,0.49,170
10/31/2007 12:00:00 AM,10/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,4.587509671,8.756075265,24,1,733,0.51,178,103.37,0.49,170
10/31/2007 12:00:00 AM,10/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,5.909374197,3.590501307,24,1,733,0.51,178,103.37,0.49,170
10/31/2007 12:00:00 AM,10/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,170,2007,2.007023528,8.089441917,170,1,263,0.52,483,80.94,0.48,440
10/31/2007 12:00:00 AM,10/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,174,2007,3.420483792,15.56962184,174,1,250,0.68,521,63.08,0.32,242
10/31/2007 12:00:00 AM,10/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,171,2007,2.998038212,0.077668721,171,1,233,0.74,551,27.14,0.26,190
11/30/2007 12:00:00 AM,11/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,3,2007,0.126780413,9.273108304,3,1,1077,0.48,279,210.66,0.52,307
11/30/2007 12:00:00 AM,11/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,170,2007,2.007023528,8.089441917,170,1,275,0.48,382,93.33,0.52,413
11/30/2007 12:00:00 AM,11/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,2.88893301,7.739881961,24,1,739,0.53,187,108.41,0.47,168
11/30/2007 12:00:00 AM,11/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,4.587509671,8.756075265,24,1,739,0.53,187,108.41,0.47,168
11/30/2007 12:00:00 AM,11/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,5.909374197,3.590501307,24,1,739,0.53,187,108.41,0.47,168
11/30/2007 12:00:00 AM,11/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,174,2007,3.420483792,15.56962184,174,1,267,0.73,575,69.59,0.27,217
11/30/2007 12:00:00 AM,11/30/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,171,2007,2.998038212,0.077668721,171,1,245,0.75,418,31.32,0.25,139
12/31/2007 12:00:00 AM,12/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,170,2007,2.007023528,8.089441917,170,1,286,0.45,353,106.56,0.55,427
12/31/2007 12:00:00 AM,12/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,2.88893301,7.739881961,24,1,745,0.52,182,113.6,0.48,168
12/31/2007 12:00:00 AM,12/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,4.587509671,8.756075265,24,1,745,0.52,182,113.6,0.48,168
12/31/2007 12:00:00 AM,12/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,24,2007,5.909374197,3.590501307,24,1,745,0.52,182,113.6,0.48,168
12/31/2007 12:00:00 AM,12/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,3,2007,0.126780413,9.273108304,3,1,1092,0.56,469,221.9,0.44,362
12/31/2007 12:00:00 AM,12/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,174,2007,3.420483792,15.56962184,174,1,284,0.7,547,76.69,0.3,229
12/31/2007 12:00:00 AM,12/31/2013 12:00:00 AM,Strike Type I,Strike Type I,Nor B,171,2007,2.998038212,0.077668721,171,1,262,0.72,548,37.93,0.28,213
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,199,2007,2.841994607,10.96894067,199,1,1,,0,2.6,,0
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,175,2007,7.051567794,10.13045218,175,1,64,0.61,217,34,0.39,139
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,10,2007,3.450779797,2.522496726,10,1,349,0.67,347,65.3,0.33,168
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,177,2007,5.357232155,12.39677954,177,1,4,0.74,31,1.32,0.26,11
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,161,2007,0.281569954,4.78030607,161,1,46,0.82,624,7.02,0.18,139
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,9,2007,2.35011433,6.465297364,9,1,810,0.84,814,27.02,0.16,155
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,9,2007,4.726343533,9.231113855,9,1,810,0.84,814,27.02,0.16,155
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,250,2007,1.673713061,9.851838906,250,1,75,0.91,1047,4.75,0.09,101
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,194,2007,0.442028555,8.648147704,194,1,231,0.96,623,2.96,0.04,27
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,230,2007,4.739067773,14.00372148,230,1,171,0.96,411,6.84,0.04,15
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,15,2007,1.622623331,3.022426327,15,1,715,0.98,791,8.32,0.02,13
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,15,2007,8.276342623,14.28473212,15,1,715,0.98,791,8.32,0.02,13
1/31/2007 12:00:00 AM,1/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,173,2007,7.179884996,6.411547055,173,1,81,0.99,818,4.63,0.01,9
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Oblique,Oblique,Nor B,199,2007,2.841994607,10.96894067,199,1,1,,0,2.6,,0
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Oblique,Oblique,Nor B,175,2007,7.051567794,10.13045218,175,1,64,0.63,23,34.39,0.37,14
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Oblique,Oblique,Nor B,10,2007,3.450779797,2.522496726,10,1,360,0.7,375,69.72,0.3,158
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Oblique,Oblique,Nor B,9,2007,2.35011433,6.465297364,9,1,833,0.81,823,32.42,0.19,193
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Oblique,Oblique,Nor B,9,2007,4.726343533,9.231113855,9,1,833,0.81,823,32.42,0.19,193
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Oblique,Oblique,Nor B,177,2007,5.357232155,12.39677954,177,1,10,0.85,214,2.37,0.15,38
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Oblique,Oblique,Nor B,161,2007,0.281569954,4.78030607,161,1,66,0.88,713,9.65,0.12,94
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Oblique,Oblique,Nor B,250,2007,1.673713061,9.851838906,250,1,105,0.9,1091,8.12,0.1,120
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Oblique,Oblique,Nor B,230,2007,4.739067773,14.00372148,230,1,182,0.96,391,7.34,0.04,18
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Oblique,Oblique,Nor B,15,2007,1.622623331,3.022426327,15,1,738,0.97,828,9.15,0.03,30
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Oblique,Oblique,Nor B,15,2007,8.276342623,14.28473212,15,1,738,0.97,828,9.15,0.03,30
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Oblique,Oblique,Nor B,194,2007,0.442028555,8.648147704,194,1,247,0.97,588,3.44,0.03,17
2/28/2007 12:00:00 AM,2/28/2013 12:00:00 AM,Oblique,Oblique,Nor B,173,2007,7.179884996,6.411547055,173,1,104,0.99,817,4.89,0.01,9
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,199,2007,2.841994607,10.96894067,199,1,1,,0,2.6,,0
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,175,2007,7.051567794,10.13045218,175,1,67,0.6,75,35.93,0.4,50
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,10,2007,3.450779797,2.522496726,10,1,371,0.69,349,74.69,0.31,160
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,9,2007,2.35011433,6.465297364,9,1,858,0.84,825,37.29,0.16,157
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,9,2007,4.726343533,9.231113855,9,1,858,0.84,825,37.29,0.16,157
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,161,2007,0.281569954,4.78030607,161,1,86,0.86,647,12.9,0.14,105
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,177,2007,5.357232155,12.39677954,177,1,23,0.89,403,3.86,0.11,48
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,230,2007,4.739067773,14.00372148,230,1,196,0.93,472,8.39,0.07,34
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,15,2007,1.622623331,3.022426327,15,1,758,0.95,643,10.24,0.05,35
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,15,2007,8.276342623,14.28473212,15,1,758,0.95,643,10.24,0.05,35
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,173,2007,7.179884996,6.411547055,173,1,128,0.98,775,5.36,0.02,15
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,250,2007,1.673713061,9.851838906,250,1,142,0.98,1178,8.85,0.02,23
3/31/2007 12:00:00 AM,3/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,194,2007,0.442028555,8.648147704,194,1,270,0.99,729,3.62,0.01,6
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Oblique,Oblique,Nor B,199,2007,2.841994607,10.96894067,199,1,1,0.33,2,2.72,0.67,4
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Oblique,Oblique,Nor B,175,2007,7.051567794,10.13045218,175,1,70,0.59,129,38.58,0.41,88
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Oblique,Oblique,Nor B,10,2007,3.450779797,2.522496726,10,1,380,0.65,322,79.78,0.35,170
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Oblique,Oblique,Nor B,161,2007,0.281569954,4.78030607,161,1,103,0.8,584,17.27,0.2,146
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Oblique,Oblique,Nor B,9,2007,2.35011433,6.465297364,9,1,882,0.82,807,42.58,0.18,176
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Oblique,Oblique,Nor B,9,2007,4.726343533,9.231113855,9,1,882,0.82,807,42.58,0.18,176
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Oblique,Oblique,Nor B,177,2007,5.357232155,12.39677954,177,1,36,0.86,460,6.06,0.14,73
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Oblique,Oblique,Nor B,230,2007,4.739067773,14.00372148,230,1,210,0.9,471,9.87,0.1,50
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Oblique,Oblique,Nor B,15,2007,1.622623331,3.022426327,15,1,778,0.93,682,11.85,0.07,54
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Oblique,Oblique,Nor B,15,2007,8.276342623,14.28473212,15,1,778,0.93,682,11.85,0.07,54
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Oblique,Oblique,Nor B,194,2007,0.442028555,8.648147704,194,1,291,0.97,700,4.31,0.03,23
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Oblique,Oblique,Nor B,250,2007,1.673713061,9.851838906,250,1,181,0.97,1298,10.24,0.03,47
4/30/2007 12:00:00 AM,4/30/2013 12:00:00 AM,Oblique,Oblique,Nor B,173,2007,7.179884996,6.411547055,173,1,149,0.98,708,5.85,0.02,16
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,199,2007,2.841994607,10.96894067,199,1,2,0.35,2,2.83,0.65,4
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,175,2007,7.051567794,10.13045218,175,1,71,0.59,2,38.62,0.41,1
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,10,2007,3.450779797,2.522496726,10,1,390,0.68,328,84.53,0.32,153
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,9,2007,2.35011433,6.465297364,9,1,908,0.81,831,48.56,0.19,193
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,9,2007,4.726343533,9.231113855,9,1,908,0.81,831,48.56,0.19,193
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,161,2007,0.281569954,4.78030607,161,1,124,0.82,652,21.64,0.18,141
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,177,2007,5.357232155,12.39677954,177,1,52,0.88,496,8.19,0.12,69
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,230,2007,4.739067773,14.00372148,230,1,225,0.9,460,11.54,0.1,54
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,15,2007,1.622623331,3.022426327,15,1,800,0.92,718,13.89,0.08,66
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,15,2007,8.276342623,14.28473212,15,1,800,0.92,718,13.89,0.08,66
5/31/2007 12:00:00 AM,5/31/2013 12:00:00 AM,Oblique,Oblique,Nor B,250,2007,1.673713061,9.851838906,250,1,223,0.96,1356,12.22,0.04,64
